"Location","Pallet number","Item","Description","Lot code","Expiry date","Inventory status","Cases qty","Cases UOM","Base qty","Base UOM"
"12-175-60","50038557","GCC4643","TRAY TOP Bkg QTRPL","10140","19/07/2048","Good","150.00","cs","150.00","ea"
"12-176-10","50035861","GCC100412","Sticker Holiday Brilliance Twr","141266","30/10/2046","Good","3.00","cs","3.00","ea"
"12-176-30","50008133","GCC101513","SUB TWN Milk SS Car","126801","31/12/2048","Good","27000.00","cs","27000.00","ea"
"12-176-30","50008134","GCC101513","SUB TWN Milk SS Car","126801","31/12/2048","Good","27000.00","cs","27000.00","ea"
"12-176-40","50008128","GCC101169","Shelf Mid/Maxi optim display","159860","30/03/2048","Good","708.00","cs","708.00","ea"
"12-176-60","50008115","GCC101356","Caddy 50ct PBK XMAS","21018","30/05/2048","Good","6.00","cs","6.00","ea"
"12-177-10","50037780","GCC4630","RSC GIFTBOX 4.5oz SLIDE 12ct","99999","21/12/2047","Good","24.00","cs","24.00","ea"
"12-177-20","50037796","GCC5750","RSC Bkg DSPLY vert","147751","30/06/2047","Good","90.00","cs","90.00","ea"
"12-177-30","50013744","GCC100159","PDQ 60% chips 18 ct WM","51108","30/04/2049","Good","39.00","cs","39.00","ea"
"12-177-40","50013734","GCC3762","PARTITION 72ct DSPLY","149067","30/07/2047","Good","920.00","cs","920.00","ea"
"12-177-60","50038558","GCC8285","Crnrbrd 40.25 x 2.5 x 2.5","29121","27/02/2048","Good","51.00","cs","51.00","ea"
"12-178-20","50008142","GCC101903","Base 80ct Med SUB Eday 18 WG","166766","31/08/2048","Good","10.00","cs","10.00","ea"
"12-178-30","50008135","GCC3760","DIVIDER 72ct DSPLY","10609","02/07/2047","Good","48.00","cs","48.00","ea"
"12-178-40","50008129","GCCS-4643","Uline Case 20x16x8","176469","30/04/2049","Good","91.00","cs","91.00","ea"
"12-179-10","50037781","GCC101495","header 48ct XL SUB ED","161396","29/03/2018","Good","64.00","cs","64.00","ea"
"12-179-10","50037782","GCC101495","header 48ct XL SUB ED","161396","29/03/2018","Good","64.00","cs","64.00","ea"
"12-179-10","50037783","GCC101495","header 48ct XL SUB ED","161396","29/03/2018","Good","64.00","cs","64.00","ea"
"12-179-10","50037784","GCC3760","DIVIDER 72ct DSPLY","99999","15/12/2018","Good","1400.00","cs","1400.00","ea"
"12-179-20","50037797","GCC101865","Base Easter 88ct Shipper 2019","168322","31/10/2048","Good","45.00","cs","45.00","ea"
"12-179-30","50013743","GCC4007","PDQ 11-12oz Chip 12ct","44363","22/08/2019","Good","454.00","cs","454.00","ea"
"12-179-30","50013745","GCC4007","PDQ 11-12oz Chip 12ct","44363","22/08/2019","Good","440.00","cs","440.00","ea"
"12-179-40","50013735","GCC5490","DIVIDER Sauce DSPLY 32ct","161407","30/04/2048","Good","3500.00","cs","3500.00","ea"
"12-179-50","50038569","GCC101377","SUB Med minis PBK XMAS18 NFPW","126304","30/09/2048","Good","3395.00","cs","3395.00","ea"
"12-179-60","50038559","GCC101547","SUB LG DSC Dark Pep Bark","161745","31/08/2048","Good","6600.00","cs","6600.00","ea"
"12-180-10","50034610","GCC101863","Shelf Easter 88ct shipper 2019","99999","31/05/2046","Good","150.00","cs","150.00","ea"
"12-180-20","50008144","GCC4040","PDQ Stackable Case 18ct","161826","29/04/2048","Good","1100.00","cs","1100.00","ea"
"12-180-60","50008117","GCC3138","RSC TWN SUB 12ct","164002","31/08/2048","Good","529.00","cs","529.00","ea"
"12-181-10","50037785","GCC2817","SIDEKICK Insert Int Dk Bar","170313","30/04/2049","Good","1670.00","cs","1670.00","ea"
"12-181-10","50014460","GCC2817","SIDEKICK Insert Int Dk Bar","170813","31/05/2049","Good","1670.00","cs","1670.00","ea"
"12-181-20","50037798","GCC101519","Carton XSML MK Car SNWM NFP","161849","30/05/2048","Good","48000.00","cs","48000.00","ea"
"12-181-20","50037799","GCC101519","Carton XSML MK Car SNWM NFP","161849","30/05/2048","Good","48000.00","cs","48000.00","ea"
"12-181-30","50013746","GCC100245","PDQ Med SUB 6ct 1facing","173537","31/03/2049","Good","600.00","cs","600.00","ea"
"12-181-40","50013736","GCC100425","RSC 6ct Minis XL SUB","166748","30/09/2048","Good","1195.00","cs","1195.00","ea"
"12-181-50","50004387","GCC100638","SUB Med Solid ID Crunch Car SS","128061","02/04/2049","Good","27650.00","cs","27650.00","ea"
"12-182-10","50034605","GCC101179","Side Panel 48ct Mxd HtCocao","157750","25/07/2046","Good","600.00","cs","600.00","ea"
"12-182-20","50008143","GCC5521","SUB MED Dk SS Car","127923","28/02/2049","Good","4.50","cs","2925.00","ea"
"12-182-30","50008137","GCC2863","INSERT XL SUB Case 10ct","164454","31/07/2048","Good","1200.00","cs","1200.00","ea"
"12-182-40","50008130","GCC4630","RSC GIFTBOX 4.5oz SLIDE 12ct","117880","28/02/2045","Good","48.00","cs","48.00","ea"
"12-183-10","50037786","GCC3409","INSERT Grocery DSPLY 72ct","140373","30/10/2046","Good","1400.00","cs","1400.00","ea"
"12-183-20","50016997","GCC5056","SUB MED DK SP Car New","115093","30/10/2046","Good","475.00","cs","475.00","ea"
"12-183-40","50013737","GCC100214","Tray 45ct Mixed XL display","99999","31/05/2049","Good","340.00","cs","340.00","ea"
"12-183-50","50038570","GCC100409","Insert Tray Minis XL SUB 48ct","99999","31/12/2018","Good","45.00","cs","45.00","ea"
"12-183-60","50038561","GCC100611","PDQ 2x6 Med Sub XMAS","17870","14/10/2019","Good","959.00","cs","959.00","ea"
"12-184-10","50008221","GCC101356","Caddy 50ct PBK XMAS","160758","30/03/2048","Good","8.00","cs","8.00","ea"
"12-184-10","50006329","GCC5184S","SUB MED Mk SS Brownie","113256","31/05/2049","Good","1300.00","cs","1300.00","ea"
"12-184-20","50013857","GCC100605","PDQ Tanabe 6ct choc covered","144241","31/01/2047","Good","800.00","cs","800.00","ea"
"12-184-60","50008119","GCC101633","SUB Med MK Car NFPW","41741","30/01/2049","Good","45.00","cs","27000.00","ea"
"12-185-10","50037787","GCC101496","SUB XL FDM DK ASST NFP","126806","30/11/2048","Good","6766.00","cs","6766.00","ea"
"12-185-50","50038571","GCC101992","Header Baking Bars 2018","176299","30/04/2049","Good","126.00","cs","126.00","ea"
"12-186-20","50008146","GCC5790","DIVIDER DSPLY EDAY 96ct","151625","30/08/2047","Good","1400.00","cs","1400.00","ea"
"12-186-40","50008131","GCC101408","SUB MED Pep Bark SNWMN NFPW","124584","21/12/2019","Good","27000.00","cs","27000.00","ea"
"12-186-50","50008124","GCC4515","TRAY Mid ED SUB QTRPL Blue","171892","31/12/2048","Good","350.00","cs","350.00","ea"
"12-186-60","50008120","GCCS-4993","Uline Case 18x12x7","11379","29/06/2048","Good","318.00","cs","318.00","ea"
"12-187-10","50037788","GCC101159","Side Panel Left ED Mxd 45 Mini","156621","30/12/2047","Good","755.00","cs","755.00","ea"
"12-187-20","50037795","GCC6043","BASE GIFT BOX SM ASST $5 ED","140098","30/10/2046","Good","3000.00","cs","3000.00","ea"
"12-187-30","50013747","GCC101953","PDQ XL-C SUB 10ct FB Snwmn X18","164096","30/07/2048","Good","320.00","cs","320.00","ea"
"12-187-40","50013738","GCC4848","TRAY 150ct DSPLY SPR QkSet","154769","31/12/2048","Good","850.00","cs","850.00","ea"
"12-187-60","50038563","GCC5139","PDQ LG SUB 12ct XMS","99999","15/12/2018","Good","366.00","cs","366.00","ea"
"12-188-20","50008145","GCC101766","Shelf Insert 72ct Cntr xmas18","163898","30/06/2048","Good","332.00","cs","332.00","ea"
"12-188-30","50008136","GCC5995","SUB TWN PNK SP CAR FALL","125024","14/05/2048","Good","13.00","cs","13.00","ea"
"12-188-40","50008132","GCC100599","PDQ TANABE 6ct Med SUB","158828","28/02/2048","Good","780.00","cs","780.00","ea"
"12-188-50","50008125","GCCS-4558","Uline Case 10x10x7","157398","30/11/2047","Good","357.00","cs","357.00","ea"
"12-189-10","50037789","GCC101627","SUB LG SS Selection NFPW","127143","31/01/2049","Good","11850.00","cs","11850.00","ea"
"12-189-20","50037794","GCC101897","Tray Back QtrPallet Easter19","168342","30/11/2048","Good","1364.00","cs","1364.00","ea"
"12-189-40","50013739","GCC102655","Shipper Med OPT LG Bag","175584","29/04/2049","Good","105.00","cs","105.00","ea"
"12-189-40","50013740","GCC102665","Film 9oz Thumbprints","175584","29/04/2049","Good","105.00","cs","105.00","ea"
"12-189-50","50038572","GCC101950","Insert Dsply Vday 2sided chkot","166786","30/09/2048","Good","1861.00","cs","1861.00","ea"
"12-190-20","50008147","GCC100434","Base Gift Box Prestige","163516","30/06/2048","Good","7020.00","cs","7020.00","ea"
"12-190-30","50008138","GCC6039","PDQ XL-C Gold Bag 10ct Sams","164455","25/07/2048","Good","320.00","cs","320.00","ea"
"12-190-50","50008126","GCC5252","RSC XMS XL SUB 6ct FDM","176360","30/04/2049","Good","68.00","cs","68.00","ea"
"12-190-60","50008121","GCC4739","PL CAP 46 x 40.5 x 2.5 Red","183788","29/09/2048","Good","200.00","cs","200.00","ea"
"12-191-10","50037790","GCC5643","SHROUD 150ct DSPLY SPR QkSet","99999","27/10/2017","Good","105.00","cs","105.00","ea"
"12-191-20","50037793","GCC101530","SUB LG DSC Mk Car 2018","127420","31/01/2049","Good","15000.00","cs","15000.00","ea"
"12-191-30","50013748","GCC101408","SUB MED Pep Bark SNWMN NFPW","128480","30/04/2049","Good","8700.00","cs","8700.00","ea"
"12-192-30","50008139","GCC101765","Base 72ct Counter Display XMAS","163898","29/06/2048","Good","29.00","cs","29.00","ea"
"12-193-20","50037792","GCC4644","TRAY Bkg QTRPL","164313","31/12/2048","Good","30.00","cs","30.00","ea"
"12-193-30","50013749","GCC102393","HSC 10ct MedSub Est19 WM 41144","171178","30/10/2048","Good","546.00","cs","546.00","ea"
"12-193-40","50013742","GCC101162","Base Med Optimized Display","163977","31/07/2048","Good","45.00","cs","45.00","ea"
"12-193-60","50038566","GCC2256","FILLER CTR A SUB QTRPL XMS10","99999","31/12/2048","Good","600.00","cs","600.00","ea"
"12-194-10","50034606A","GCC100612","HSC 2x6 Med Sub Xmas","163408","31/10/2046","Good","246.00","cs","246.00","ea"
"12-194-20","50008148","GCC4839","HSC Stackable Case 18ct SPR","144329","30/11/2048","Good","540.00","cs","540.00","ea"
"12-194-20","50008149","GCC4839","HSC Stackable Case 18ct SPR","144329","30/11/2048","Good","540.00","cs","540.00","ea"
"12-194-60","50008122","GCC4281","BASE Cndymkg DSPLY Short 48ct","157051","30/11/2048","Good","150.00","cs","150.00","ea"
"12-195-40","50013751","GCC101436","Header 72ct FB Snowman XMAS18","163071","30/09/2048","Good","746.00","cs","746.00","ea"
"12-195-50","50013758","GCC2250","COLUMN QTRPL XMS10","160836","29/04/2048","Good","110.00","cs","110.00","ea"
"12-195-60","50013764","GCC5794","INSERT BACK CvrCh DSPLY 60ct","131176","14/11/2046","Good","144.00","cs","144.00","ea"
"12-197-10","50037714","GCC102225","PDQ 10ct Med Sub WMEaster 19","171178","30/11/2048","Good","232.00","cs","232.00","ea"
"12-197-20","50037761","GCC101804","SUB LG VDAY Milk FB Heart","125636","23/05/2019","Good","2650.00","cs","2650.00","ea"
"12-197-40","50013752","GCC101644","SUB Med ASSRT Can NFP","128064","30/04/2049","Good","4875.00","cs","4875.00","ea"
"12-197-60","50008140","GCC101413","HSC 10ct LG SUB XMAS18 WM","256518","29/06/2048","Good","415.00","cs","415.00","ea"
"12-198-30","50034646","GCC101803","SUB LG VDAY Mk&Car FB Heart","125635","30/10/2048","Good","17600.00","cs","17600.00","ea"
"12-198-30","50037777","GCC101803","SUB LG VDAY Mk&Car FB Heart","125635","30/10/2048","Good","17600.00","cs","17600.00","ea"
"12-198-50","50016999","GCC2258","FILLER BACK CDY QTRPL XMS10","160836","30/10/2048","Good","1400.00","cs","1400.00","ea"
"12-198-60","50002956","GCC101290","Lid SETUP Box XMAS18","163189","29/06/2048","Good","2640.00","cs","2640.00","ea"
"12-198-60","50002955","GCC101290","Lid SETUP Box XMAS18","163189","29/06/2048","Good","2640.00","cs","2640.00","ea"
"12-199-20","50037762","GCC4839","HSC Stackable Case 18ct SPR","99999","23/05/2019","Good","55.00","cs","55.00","ea"
"12-199-30","50009237","GCC101623","Gift Box $5 EDAY NFP","176298","29/04/2049","Good","3000.00","cs","3000.00","ea"
"12-199-30","50009244","GCC101623","Gift Box $5 EDAY NFP","176298","29/04/2049","Good","3000.00","cs","3000.00","ea"
"12-200-10","50034598","GCC3138","RSC TWN SUB 12ct","161686","30/05/2048","Good","27.00","cs","27.00","ea"
"12-200-20","50005325","GCC102063","PDQ LG SUB 15ct VDay 19 WM","168140","30/09/2048","Good","120.00","cs","120.00","ea"
"12-200-40","50015855","GCC100854","SUB LG 72% ID","128398","29/04/2049","Good","17600.00","cs","17600.00","ea"
"12-200-60","50016998","GCC100198","PDQ LG SUB 14ct XMAS16 WM","99999","31/05/2049","Good","114.00","cs","114.00","ea"
"12-201-10","50011223","GCC101408","SUB MED Pep Bark SNWMN NFPW","100330","29/06/2048","Good","7650.00","cs","7650.00","ea"
"12-201-20","50037763","GCC101329","SUB Med ID 92%","127669","23/05/2019","Good","3900.00","cs","3900.00","ea"
"12-201-40","50013753","GCC5750","RSC Bkg DSPLY vert","176333","30/04/2049","Good","154.00","cs","154.00","ea"
"12-201-60","50013766","GCC5780","INSERT DSPLY MED SUB 96ct","151975","30/08/2047","Good","519.00","cs","519.00","ea"
"12-202-10","50034599","GCC5748","FILLER TOP Bkg DSPLY vert","146688","31/05/2020","Good","230.00","cs","230.00","ea"
"12-202-30","50034647","GCC2863","INSERT XL SUB Case 10ct","161681","31/07/2048","Good","86.00","cs","86.00","ea"
"12-202-40","50016992","GCC101928","SUB XL-C Vday Duo FB Heart","127322","30/11/2048","Good","2800.00","cs","2800.00","ea"
"12-202-50","50016993","GCC5643","SHROUD 150ct DSPLY SPR QkSet","154768","30/11/2047","Good","99.00","cs","99.00","ea"
"12-203-10","50037719","GCC100954","Insert 72ct Display Shell","154745","30/10/2047","Good","1800.00","cs","1800.00","ea"
"12-203-10","50037718","GCC100954","Insert 72ct Display Shell","154754","30/10/2047","Good","1800.00","cs","1800.00","ea"
"12-203-40","50013754","GCC6039","PDQ XL-C Gold Bag 10ct Sams","164455","25/07/2048","Good","320.00","cs","320.00","ea"
"12-203-50","50013761","GCC5643","SHROUD 150ct DSPLY SPR QkSet","154768","30/11/2047","Good","105.00","cs","105.00","ea"
"12-204-10","50013750","GCC100611","PDQ 2x6 Med Sub XMAS","176345","30/04/2049","Good","524.00","cs","524.00","ea"
"12-204-30","50034648","GCC2258","FILLER BACK CDY QTRPL XMS10","160836","30/04/2048","Good","492.00","cs","492.00","ea"
"12-204-40","50016991","GCC100181","CDY PBK BR 3.5oz 24ct","99999","31/05/2049","Good","31.00","cs","31.00","ea"
"12-205-60","50013768","GCC3814","SUPPORT ED SUB QTRPL","169862","31/07/2048","Good","222.00","cs","222.00","ea"
"12-206-10","50034601","GCC5470","PDQ XL SUB ID 10ct 2015","166761","31/08/2048","Good","291.00","cs","291.00","ea"
"12-206-40","50016986","GCC2863","INSERT XL SUB Case 10ct","164454","31/07/2048","Good","1142.00","cs","1142.00","ea"
"12-207-10","50016985","GCC2269","SUPPORT LG SUB SHPR XMS10","99999","31/05/2049","Good","15.00","cs","15.00","ea"
"12-207-20","50037764","GCC6039","PDQ XL-C Gold Bag 10ct Sams","162521","29/04/2048","Good","320.00","cs","320.00","ea"
"12-207-30","50005323","GCC101764","Header 78ct LG SUB XMAS18 Krog","99999","23/05/2019","Good","32.00","cs","32.00","ea"
"12-207-40","50013755","GCC101184","Shipper Med Optimized Dsply","163983","31/05/2049","Good","92.00","cs","92.00","ea"
"12-207-60","50013769","GCC5850","Pallet Skirt Cndymkg 2016","160691","30/04/2019","Good","54.00","cs","54.00","ea"
"12-208-10","50034602","GCC3715","SHPR MED SUB 40ct SDK","153873","29/09/2047","Good","200.00","cs","200.00","ea"
"12-208-10","50034603","GCC3715","SHPR MED SUB 40ct SDK","153873","29/09/2047","Good","200.00","cs","200.00","ea"
"12-208-20","50016990","GCC101284","Gift Box $7 Window XMS18 NFP","164087","31/05/2049","Good","12605.00","cs","12605.00","ea"
"12-209-10","50037720","GCC100334","RSC 8ct $20 Gift Box XMAS 2016","163190","29/06/2047","Good","300.00","cs","300.00","ea"
"12-209-10","50037721","GCC100334","RSC 8ct $20 Gift Box XMAS 2016","163190","29/06/2047","Good","225.00","cs","225.00","ea"
"12-209-40","50013756","GCC101766","Shelf Insert 72ct Cntr xmas18","163898","29/06/2048","Good","173.00","cs","173.00","ea"
"12-209-50","50013763","GCC100181","CDY PBK BR 3.5oz 24ct","169309","30/06/2048","Good","530.00","cs","530.00","ea"
"12-209-60","50013770","GCCS-4235","Uline Case 16x12x8","164649","30/06/2048","Good","43.00","cs","43.00","ea"
"12-210-40","50016989","GCC101496","SUB XL FDM DK ASST NFP","126806","30/11/2048","Good","12000.00","cs","12000.00","ea"
"12-210-50","50016987","GCC102066","RT Side Panel MedDisp Smres19","99999","31/05/2049","Good","788.00","cs","788.00","ea"
"12-210-60","50016988","GCC6043","BASE GIFT BOX SM ASST $5 ED","140098","30/10/2046","Good","3000.00","cs","3000.00","ea"
"12-211-10","50037722","GCC101209","PDQ 12ct Med SUB Spring18 DG","169788","30/11/2048","Good","34.00","cs","34.00","ea"
"12-211-20","50037765","GCC5643","SHROUD 150ct DSPLY SPR QkSet","154768","23/07/2048","Good","105.00","cs","105.00","ea"
"12-211-40","50013757","GCC101160","Side Panel RT ED mxd45 miniSub","99999","31/05/2049","Good","1096.00","cs","1096.00","ea"
"12-211-60","50013771","GCC4736","PDQ Med SUB Stand Up 12ct SPR","169795","30/11/2048","Good","1906.00","cs","1906.00","ea"
"12-212-10","50034604","GCC101791","Tray LG SUB Shipper XMAS18","163868","29/06/2048","Good","600.00","cs","600.00","ea"
"12-212-20","50008239","GCC101992","Header Baking Bars 2018","171882","31/05/2024","Good","52.00","cs","52.00","ea"
"12-212-30","50034649","GCC101864","Partition Easter 88ct Shipper","169664","30/10/2048","Good","2400.00","cs","2400.00","ea"
"12-212-40","50005378","GCC102146","SUB LG DSC LE Holiday NFPW","175999","30/05/2049","Good","16000.00","cs","16000.00","ea"
"12-212-50","50015851","GCC101536","SUB LG DSC Prem Assrt 2018","127424","31/01/2049","Good","16000.00","cs","16000.00","ea"
"12-212-50","50015852","GCC101536","SUB LG DSC Prem Assrt 2018","127424","31/01/2049","Good","16000.00","cs","16000.00","ea"
"12-212-60","50015847","GCC101532","SUB LG DSC Dk Mint 2018","127421","31/05/2049","Good","16000.00","cs","16000.00","ea"
"12-212-60","50015848","GCC101532","SUB LG DSC Dk Mint 2018","127421","31/05/2049","Good","16000.00","cs","16000.00","ea"
"12-213-20","50037766","GCC101767","Header 72ct Counter DSP XMAS18","99999","23/05/2019","Good","107.00","cs","107.00","ea"
"12-213-30","50005324","GCC2894","FILLER ID Mixed Bar SDK 51ct","134999","28/06/2046","Good","169.00","cs","169.00","ea"
"12-213-40","50013780","GCC5184S","SUB MED Mk SS Brownie","113256","30/10/2047","Good","30550.00","cs","30550.00","ea"
"12-213-60","50003774","GCC3808","INSERT Top Tray MED SUB QTRPL","161681","31/03/2048","Good","189.00","cs","189.00","ea"
"12-214-20","50016984","GCC101161","Shipper Mini Optimized Display","99999","31/05/2049","Good","6.00","cs","6.00","ea"
"12-214-30","50034650","GCC3138","RSC TWN SUB 12ct","164001","16/07/2048","Good","600.00","cs","600.00","ea"
"12-214-50","50016982","GCC6039","PDQ XL-C Gold Bag 10ct Sams","164455","25/07/2048","Good","320.00","cs","320.00","ea"
"12-214-50","50016983","GCC6039","PDQ XL-C Gold Bag 10ct Sams","164455","25/07/2048","Good","320.00","cs","320.00","ea"
"12-214-60","50016981","GCC5780","INSERT DSPLY MED SUB 96ct","155452","30/11/2047","Good","1680.00","cs","1680.00","ea"
"12-215-30","50037743","GCC101376","SUB Med MkCar Snwmn XMS18 NFPW","124586","31/08/2048","Good","1200.00","cs","1200.00","ea"
"12-215-50","50037767","GCC100611","PDQ 2x6 Med Sub XMAS","99999","23/05/2019","Good","400.00","cs","400.00","ea"
"12-215-60","50037773","GCC101139","PL CAP Pink VDAY 18","154254","30/10/2048","Good","207.00","cs","207.00","ea"
